id,BeatsPerMinute
592146,119.07315
592147,118.65366
592148,117.984604
592149,119.06219
592150,119.22609
592151,118.88951
592152,119.19616
592153,119.27486
592154,118.672485
592155,120.7842
592156,119.25007
592157,119.23416
592158,118.57182
592159,119.003555
592160,118.826164
592161,118.81896
592162,118.55329
592163,117.05631
592164,119.2621
592165,119.32703
592166,118.97939
592167,118.715576
592168,119.092026
592169,118.74306
592170,119.25263
592171,119.471306
592172,118.70486
592173,119.09906
592174,119.44189
592175,119.34806
592176,119.20882
592177,119.800385
592178,119.09674
592179,118.725655
592180,119.02475
592181,118.85583
592182,119.310036
592183,118.63833
592184,119.74257
592185,118.83253
592186,118.40552
592187,119.13059
592188,119.40638
592189,119.09497
592190,118.73969
592191,118.955536
592192,118.58908
592193,118.34859
592194,118.38779
592195,118.903305
592196,119.16297
592197,119.014
592198,118.01653
592199,118.9101
592200,118.89382
592201,119.39783
592202,119.43229
592203,118.6087
592204,118.95097
592205,120.40003
592206,118.84489
592207,119.01609
592208,118.82423
592209,119.066
592210,119.2962
592211,118.89111
592212,123.59943
592213,119.114716
592214,118.5176
592215,118.2474
592216,118.87012
592217,119.06323
592218,119.171684
592219,119.13602
592220,118.58836
592221,118.869896
592222,119.19954
592223,118.76311
592224,119.459946
592225,118.568634
592226,118.53146
592227,119.11869
592228,119.157425
592229,119.1707
592230,118.97596
592231,119.00317
592232,119.67849
592233,118.999664
592234,118.76431
592235,118.77784
592236,117.900826
592237,119.37235
592238,119.191666
592239,119.21194
592240,119.39205
592241,118.66351
592242,119.16373
592243,118.7332
592244,119.0133
592245,118.4607
592246,119.30913
592247,118.669205
592248,118.37532
592249,118.86952
592250,119.22265
592251,118.843315
592252,119.068985
592253,119.051186
592254,119.275406
592255,119.31143
592256,118.83907
592257,118.75684
592258,118.66877
592259,118.658516
592260,118.66663
592261,118.596344
592262,121.72758
592263,119.27063
592264,119.10515
592265,118.718254
592266,119.30551
592267,120.424934
592268,118.73342
592269,119.04412
592270,118.46577
592271,121.20463
592272,118.78153
592273,118.869286
592274,118.73894
592275,119.024666
592276,118.99542
592277,117.93959
592278,119.406204
592279,118.30598
592280,118.75127
592281,119.348625
592282,118.74355
592283,119.20659
592284,118.498535
592285,119.15625
592286,119.087494
592287,118.621284
592288,118.90239
592289,118.265305
592290,118.782845
592291,119.111115
592292,119.10671
592293,118.75615
592294,119.04633
592295,119.18417
592296,119.18316
592297,119.11336
592298,119.4855
592299,118.65205
592300,119.11233
592301,119.355644
592302,118.80296
592303,118.53546
592304,119.050186
592305,118.82059
592306,117.96898
592307,118.89202
592308,118.72951
592309,118.73478
592310,118.8425
592311,118.78062
592312,119.228096
592313,118.569664
592314,118.96999
592315,118.69895
592316,119.21755
592317,119.26937
592318,118.11745
592319,118.98495
592320,118.98216
592321,120.40616
592322,118.65728
592323,119.01202
592324,118.86919
592325,119.11032
592326,119.215996
592327,119.27052
592328,119.3082
592329,119.38075
592330,119.3995
592331,119.501015
592332,118.82693
592333,118.876816
592334,118.50322
592335,118.68409
592336,118.96424
592337,119.309746
592338,119.269684
592339,118.83653
592340,119.13579
592341,119.24442
592342,118.884834
592343,118.94572
592344,118.581154
592345,118.87979
592346,118.6254
592347,119.05711
592348,119.16662
592349,118.90307
592350,119.45637
592351,119.20723
592352,119.010956
592353,118.967674
592354,119.47545
592355,119.13281
592356,119.01051
592357,119.11489
592358,119.07318
592359,119.282555
592360,119.35097
592361,119.21228
592362,119.12394
592363,119.12904
592364,120.086296
592365,119.421425
592366,118.79059
592367,118.59696
592368,118.87928
592369,118.94783
592370,119.06556
592371,119.00621
592372,118.62988
592373,118.57141
592374,118.71697
592375,118.892265
592376,121.47494
592377,118.88478
592378,118.76915
592379,118.91212
592380,119.17203
592381,119.27505
592382,118.584175
592383,118.499146
592384,118.47966
592385,119.6411
592386,118.928665
592387,118.45277
592388,118.7173
592389,119.31565
592390,118.93736
592391,118.85588
592392,118.86093
592393,118.80749
592394,119.12729
592395,122.699005
592396,119.01698
592397,124.00563
592398,118.95834
592399,118.99731
592400,119.65222
592401,118.98775
592402,118.98872
592403,118.883995
592404,119.12712
592405,118.99517
592406,119.17372
592407,119.11802
592408,120.918495
592409,119.73735
592410,118.93615
592411,118.2709
592412,118.459465
592413,119.075485
592414,118.66513
592415,119.10742
592416,119.28818
592417,119.31273
592418,119.018616
592419,119.07538
592420,119.273224
592421,119.152725
592422,118.950584
592423,118.59393
592424,118.491806
592425,119.34501
592426,119.19682
592427,118.32382
592428,119.38336
592429,119.28764
592430,119.30147
592431,118.98727
592432,118.97287
592433,118.385086
592434,118.777565
592435,118.69128
592436,118.91295
592437,119.25134
592438,119.40785
592439,121.970894
592440,118.87225
592441,118.8187
592442,118.77916
592443,119.25157
592444,118.71467
592445,118.034035
592446,118.74492
592447,118.908905
592448,118.22843
592449,119.36308
592450,119.08381
592451,118.734
592452,119.29478
592453,118.63327
592454,119.243
592455,118.34509
592456,118.68542
592457,118.61343
592458,118.61794
592459,119.58507
592460,118.64181
592461,118.995415
592462,119.05368
592463,122.54604
592464,118.578606
592465,118.93626
592466,119.12233
592467,117.0684
592468,119.286125
592469,118.79143
592470,119.28404
592471,119.10561
592472,118.94358
592473,119.05815
592474,119.26711
592475,118.51018
592476,119.22958
592477,119.69235
592478,119.27469
592479,118.77746
592480,118.600334
592481,118.567665
592482,119.16387
592483,119.019966
592484,119.07733
592485,119.10677
592486,118.60038
592487,118.86252
592488,118.55444
592489,118.89854
592490,119.062614
592491,118.9649
592492,118.53045
592493,119.45264
592494,119.2153
592495,118.47405
592496,119.77666
592497,118.49291
592498,121.63502
592499,118.949585
592500,119.52784
592501,118.744576
592502,118.75102
592503,119.00713
592504,119.432945
592505,119.040886
592506,119.09834
592507,118.848625
592508,119.296936
592509,119.000046
592510,118.589935
592511,118.882805
592512,118.526855
592513,118.842964
592514,118.59741
592515,118.66696
592516,119.40548
592517,118.54932
592518,119.235146
592519,119.28499
592520,118.81704
592521,119.272026
592522,119.1797
592523,119.0249
592524,118.41259
592525,119.18133
592526,118.87128
592527,119.14532
592528,119.33282
592529,119.13966
592530,118.70016
592531,118.87825
592532,119.02584
592533,118.115234
592534,119.03655
592535,118.73067
592536,118.77182
592537,118.91934
592538,118.41956
592539,118.12195
592540,118.58871
592541,118.96519
592542,118.7922
592543,119.46402
592544,119.285324
592545,119.16423
592546,118.406334
592547,118.76892
592548,119.1481
592549,119.16468
592550,118.98792
592551,118.91386
592552,118.83679
592553,119.136024
592554,118.56445
592555,119.07702
592556,118.73687
592557,119.042946
592558,118.73478
592559,118.79233
592560,118.68776
592561,119.0837
592562,118.58522
592563,118.77836
592564,118.87617
592565,119.30493
592566,118.9123
592567,118.72414
592568,119.06952
592569,119.204994
592570,120.10497
592571,118.53641
592572,119.03711
592573,119.10483
592574,119.11672
592575,118.70721
592576,119.27309
592577,119.09911
592578,118.96997
592579,119.15543
592580,119.21497
592581,117.76342
592582,118.67249
592583,118.80933
592584,119.59781
592585,118.86485
592586,118.68255
592587,118.3392
592588,119.159996
592589,119.25049
592590,118.61562
592591,118.884514
592592,119.16185
592593,118.93501
592594,119.19954
592595,119.06892
592596,118.63392
592597,118.92931
592598,119.09778
592599,119.216385
592600,118.72081
592601,119.2428
592602,119.30082
592603,119.10657
592604,119.223946
592605,118.70461
592606,119.02262
592607,119.46381
592608,118.62599
592609,118.67631
592610,119.174385
592611,119.0826
592612,119.25525
592613,119.18239
592614,119.562256
592615,119.26971
592616,118.50913
592617,118.6639
592618,119.02126
592619,119.25507
592620,118.861885
592621,119.064545
592622,119.23317
592623,119.4337
592624,118.944275
592625,119.149506
592626,118.61302
592627,118.712105
592628,119.405624
592629,118.56908
592630,119.0427
592631,119.28244
592632,118.93383
592633,119.0329
592634,119.31296
592635,119.05065
592636,119.13571
592637,119.0129
592638,119.20233
592639,118.65804
592640,118.49644
592641,118.89334
592642,119.21879
592643,118.78107
592644,118.97769
592645,123.640114
592646,119.42919
592647,119.17967
592648,118.732086
592649,119.08142
592650,119.130745
592651,119.00023
592652,119.014175
592653,119.26091
592654,119.12084
592655,118.745125
592656,118.74642
592657,117.985886
592658,119.00003
592659,118.908775
592660,119.19407
592661,118.64009
592662,119.344025
592663,121.643814
592664,119.61226
592665,119.22488
592666,119.12261
592667,119.08005
592668,118.99068
592669,118.76325
592670,118.54061
592671,118.69886
592672,119.11306
592673,119.134575
592674,119.50998
592675,118.39155
592676,119.09339
592677,119.08542
592678,119.023834
592679,119.10031
592680,118.54203
592681,118.65441
592682,118.95868
592683,118.96678
592684,119.0891
592685,118.94516
592686,118.8536
592687,119.30505
592688,119.5105
592689,118.58685
592690,119.57559
592691,119.44141
592692,118.60955
592693,118.27505
592694,118.64363
592695,118.41126
592696,119.14764
592697,118.63043
592698,119.063515
592699,119.20412
592700,118.70776
592701,118.55568
592702,119.1673
592703,118.943855
592704,118.98993
592705,118.92483
592706,119.027306
592707,119.22147
592708,118.721725
592709,119.07676
592710,119.30844
592711,118.41809
592712,119.08232
592713,118.98338
592714,119.263275
592715,118.82116
592716,119.039856
592717,118.79862
592718,118.73972
592719,119.248055
592720,118.82808
592721,118.78652
592722,119.05474
592723,119.23667
592724,118.80772
592725,118.906136
592726,120.508514
592727,118.918076
592728,119.139046
592729,119.15504
592730,120.2671
592731,119.35998
592732,118.63618
592733,118.97484
592734,119.21354
592735,119.064026
592736,118.89267
592737,118.90236
592738,120.50229
592739,119.07538
592740,119.096855
592741,118.94344
592742,119.25347
592743,119.34655
592744,119.01116
592745,118.79131
592746,118.895615
592747,119.05678
592748,119.07058
592749,119.223175
592750,118.26375
592751,118.986374
592752,119.11616
592753,118.91407
592754,119.90685
592755,118.84982
592756,119.044426
592757,118.896515
592758,119.096016
592759,119.27469
592760,119.37451
592761,118.99777
592762,119.0643
592763,119.24516
592764,118.956184
592765,118.78698
592766,119.17462
592767,119.150246
592768,117.20086
592769,118.477165
592770,119.1656
592771,118.94038
592772,119.00557
592773,119.35577
592774,119.07481
592775,119.119194
592776,119.27706
592777,118.601616
592778,118.96101
592779,118.741234
592780,119.122246
592781,118.77476
592782,118.51057
592783,118.464905
592784,119.06249
592785,118.247314
592786,118.847244
592787,119.257675
592788,118.43694
592789,119.18282
592790,119.034454
592791,119.42839
592792,120.10652
592793,118.53622
592794,118.96231
592795,119.258545
592796,119.145134
592797,118.745285
592798,119.19164
592799,118.54138
592800,118.533844
592801,121.73935
592802,118.61493
592803,118.86354
592804,119.18614
592805,119.07881
592806,119.11135
592807,118.8181
592808,118.73604
592809,118.65455
592810,118.70383
592811,118.91397
592812,119.000015
592813,118.387856
592814,118.44992
592815,119.13882
592816,119.09258
592817,118.93588
592818,118.99577
592819,118.47633
592820,121.44837
592821,119.388306
592822,118.6822
592823,118.87663
592824,118.311134
592825,119.15051
592826,119.10884
592827,119.29334
592828,118.84431
592829,118.990005
592830,119.29546
592831,118.986755
592832,119.42114
592833,118.92053
592834,119.34877
592835,118.7158
592836,118.97021
592837,118.68571
592838,118.80011
592839,118.77025
592840,119.05916
592841,118.790016
592842,119.37045
592843,118.40656
592844,119.2389
592845,118.8877
592846,119.18457
592847,118.927574
592848,118.87615
592849,118.91467
592850,118.83566
592851,118.74654
592852,119.276695
592853,119.023056
592854,118.848114
592855,119.33512
592856,119.325325
592857,119.186035
592858,118.53375
592859,118.94524
592860,118.98302
592861,118.85804
592862,119.00247
592863,118.358864
592864,118.81009
592865,119.486755
592866,118.63076
592867,119.100204
592868,119.027336
592869,119.259125
592870,119.06851
592871,119.493805
592872,119.35163
592873,118.8144
592874,119.280525
592875,119.48157
592876,119.06274
592877,118.73885
592878,119.27436
592879,119.75194
592880,118.740875
592881,118.81548
592882,119.0431
592883,118.300964
592884,120.488785
592885,119.07947
592886,119.31434
592887,118.869125
592888,119.360016
592889,119.21376
592890,118.46291
592891,119.25126
592892,119.13086
592893,119.24991
592894,118.69337
592895,118.98117
592896,119.07867
592897,119.33069
592898,119.32747
592899,118.996574
592900,118.839905
592901,119.09877
592902,119.120514
592903,119.23851
592904,119.21807
592905,119.06107
592906,118.84025
592907,119.056656
592908,119.20582
592909,118.734116
592910,119.240456
592911,118.02571
592912,118.88945
592913,119.203636
592914,119.34252
592915,119.38594
592916,118.58728
592917,119.11223
592918,119.008896
592919,119.26302
592920,118.920906
592921,118.21395
592922,119.302536
592923,118.674095
592924,118.66563
592925,118.689445
592926,119.159935
592927,119.288574
592928,119.35632
592929,119.452095
592930,118.64534
592931,118.84104
592932,118.84847
592933,119.09795
592934,119.42772
592935,118.672585
592936,118.879974
592937,119.07699
592938,118.757355
592939,118.803665
592940,119.185074
592941,118.772804
592942,118.77519
592943,119.16672
592944,118.98307
592945,119.23928
592946,118.9766
592947,118.64914
592948,119.1416
592949,119.04724
592950,118.7844
592951,118.97789
592952,118.96706
592953,119.214386
592954,118.69126
592955,118.92211
592956,119.033485
592957,118.82436
592958,118.46999
592959,118.839096
592960,118.98125
592961,119.0507
592962,118.89167
592963,119.003204
592964,119.114365
592965,119.06138
592966,119.37242
592967,119.42133
592968,118.931
592969,118.78378
592970,119.18662
592971,119.004135
592972,118.73527
592973,119.062225
592974,119.369675
592975,119.57426
592976,119.30637
592977,118.87715
592978,118.71836
592979,119.29715
592980,119.454994
592981,118.89976
592982,119.22961
592983,119.422806
592984,119.222305
592985,119.03049
592986,118.692665
592987,118.49966
592988,119.11104
592989,118.39095
592990,116.90387
592991,119.04515
592992,119.34207
592993,119.43399
592994,118.575066
592995,118.77742
592996,119.375145
592997,119.10816
592998,119.133095
592999,119.30684
593000,118.78136
593001,121.10872
593002,119.07084
593003,118.44592
593004,119.13013
593005,121.00158
593006,119.629944
593007,118.733475
593008,118.81364
593009,118.72418
593010,119.05716
593011,119.38726
593012,119.18688
593013,118.904434
593014,119.03274
593015,119.0385
593016,119.05342
593017,118.661964
593018,118.41603
593019,119.46625
593020,119.17359
593021,119.00706
593022,118.98245
593023,118.805725
593024,119.03222
593025,118.93317
593026,118.86612
593027,119.00128
593028,119.20697
593029,118.92416
593030,118.83086
593031,119.24546
593032,119.27942
593033,118.83471
593034,119.518074
593035,119.11486
593036,118.946945
593037,118.83595
593038,119.13476
593039,118.792946
593040,119.17707
593041,118.60781
593042,119.22655
593043,118.8179
593044,119.09418
593045,119.16598
593046,118.97696
593047,119.17606
593048,119.32349
593049,118.72621
593050,119.49659
593051,119.38537
593052,118.70859
593053,119.277145
593054,118.42677
593055,118.72802
593056,119.212265
593057,118.75542
593058,118.737045
593059,119.19653
593060,118.80433
593061,118.96425
593062,118.74824
593063,119.23781
593064,119.245804
593065,118.722
593066,119.16399
593067,118.15111
593068,118.95006
593069,119.12988
593070,119.23231
593071,118.610275
593072,118.42809
593073,119.04344
593074,119.2164
593075,118.58691
593076,118.7625
593077,119.36284
593078,119.38636
593079,118.864426
593080,119.23364
593081,118.843
593082,119.188
593083,119.06101
593084,119.2447
593085,118.709785
593086,118.82905
593087,119.75082
593088,119.11863
593089,118.739815
593090,121.074356
593091,118.60521
593092,118.42015
593093,119.228615
593094,119.058044
593095,119.19038
593096,118.7412
593097,119.14108
593098,119.074326
593099,119.05902
593100,118.09502
593101,118.83408
593102,118.866165
593103,119.014595
593104,118.83475
593105,119.19695
593106,118.829834
593107,118.80402
593108,119.82758
593109,118.250565
593110,118.80892
593111,118.855515
593112,119.0815
593113,119.29005
593114,118.75342
593115,119.04665
593116,118.94503
593117,118.55015
593118,119.308624
593119,121.462036
593120,119.12462
593121,118.922104
593122,119.23917
593123,119.07671
593124,118.7976
593125,119.20656
593126,119.14834
593127,119.268906
593128,118.972885
593129,118.71458
593130,118.2812
593131,118.90585
593132,118.67368
593133,118.94531
593134,119.1302
593135,119.27855
593136,118.46133
593137,118.879234
593138,118.27495
593139,121.80968
593140,119.25797
593141,119.41328
593142,119.07306
593143,118.915764
593144,119.23349
593145,119.36636
593146,118.83975
593147,119.05829
593148,118.975555
593149,118.16516
593150,118.93046
593151,119.28206
593152,119.46633
593153,117.791534
593154,118.94572
593155,119.203354
593156,119.260796
593157,118.876236
593158,119.14862
593159,118.98984
593160,117.97442
593161,119.32153
593162,118.38336
593163,119.44968
593164,118.90107
593165,118.9546
593166,122.18875
593167,119.19415
593168,119.8158
593169,119.56547
593170,119.69429
593171,118.51579
593172,119.006935
593173,119.3666
593174,118.731865
593175,119.14819
593176,119.45642
593177,118.69311
593178,118.67964
593179,119.044044
593180,118.73338
593181,118.54806
593182,119.01348
593183,118.95843
593184,118.764275
593185,118.94766
593186,119.1849
593187,118.9973
593188,119.24749
593189,118.92474
593190,118.07702
593191,118.79338
593192,119.245865
593193,122.1668
593194,119.65429
593195,119.16054
593196,119.2111
593197,119.16192
593198,119.345184
593199,118.44535
593200,119.16845
593201,119.09137
593202,118.946045
593203,119.4418
593204,119.22882
593205,119.29008
593206,118.660065
593207,119.01365
593208,118.76484
593209,118.388985
593210,119.26706
593211,118.797844
593212,118.970024
593213,119.24092
593214,119.07035
593215,119.29199
593216,119.15376
593217,118.94218
593218,119.27777
593219,118.43781
593220,119.13953
593221,118.599075
593222,118.93896
593223,118.57789
593224,119.23085
593225,118.83137
593226,118.96159
593227,119.25193
593228,117.80648
593229,119.0885
593230,119.20986
593231,119.129135
593232,119.17095
593233,119.1651
593234,119.13042
593235,118.24285
593236,118.838715
593237,119.34303
593238,118.80305
593239,119.6909
593240,119.17707
593241,118.726616
593242,118.710625
593243,119.10265
593244,119.315865
593245,118.95434
593246,119.03696
593247,118.837585
593248,121.681854
593249,118.65209
593250,119.10309
593251,118.586655
593252,118.82923
593253,118.57827
593254,118.6767
593255,119.061966
593256,118.82683
593257,118.919014
593258,119.072136
593259,119.07795
593260,121.56402
593261,119.38838
593262,119.175835
593263,118.852356
593264,118.91179
593265,118.77343
593266,118.84131
593267,119.14081
593268,119.234024
593269,119.34937
593270,119.0116
593271,119.08438
593272,118.79809
593273,118.61632
593274,122.86889
593275,118.7517
593276,118.88014
593277,118.960526
593278,118.80124
593279,119.33242
593280,118.71067
593281,119.025345
593282,119.13842
593283,118.88064
593284,119.200745
593285,119.0149
593286,119.045074
593287,118.45528
593288,119.45988
593289,119.38789
593290,119.078674
593291,118.45557
593292,118.92778
593293,118.88565
593294,119.20729
593295,119.08161
593296,119.01194
593297,119.23017
593298,118.7257
593299,118.92411
593300,119.0541
593301,118.47773
593302,118.847466
593303,118.4369
593304,119.042755
593305,118.85164
593306,118.25798
593307,118.79944
593308,118.97096
593309,119.21574
593310,118.214195
593311,118.800896
593312,119.245674
593313,118.87026
593314,118.5152
593315,120.69161
593316,119.14634
593317,119.21915
593318,119.09006
593319,119.355515
593320,118.92783
593321,119.09525
593322,118.683914
593323,119.8819
593324,118.783195
593325,119.071205
593326,118.748276
593327,119.111855
593328,118.84505
593329,119.380905
593330,118.28224
593331,119.1426
593332,118.90304
593333,119.1265
593334,118.238625
593335,118.76074
593336,118.82971
593337,118.81418
593338,118.48171
593339,118.95553
593340,121.6666
593341,118.61558
593342,118.98831
593343,119.31413
593344,119.253746
593345,119.07612
593346,119.22912
593347,118.515915
593348,118.5277
593349,119.10766
593350,119.62823
593351,119.100815
593352,118.680214
593353,120.029
593354,119.020775
593355,119.485565
593356,118.616066
593357,119.138054
593358,123.79678
593359,118.24779
593360,118.84608
593361,118.51354
593362,118.64647
593363,118.74126
593364,118.90341
593365,119.02165
593366,119.04099
593367,118.95232
593368,119.20092
593369,118.59085
593370,118.85349
593371,119.46703
593372,118.76251
593373,118.81168
593374,119.48239
593375,118.873955
593376,118.8035
593377,118.82307
593378,118.63791
593379,119.04142
593380,118.93609
593381,118.79933
593382,119.080154
593383,118.80148
593384,119.282646
593385,118.58921
593386,119.39464
593387,118.786316
593388,118.83942
593389,118.86401
593390,118.82504
593391,119.34151
593392,118.59941
593393,118.277115
593394,118.9565
593395,118.52708
593396,118.97315
593397,119.26887
593398,118.56631
593399,119.25667
593400,119.01534
593401,118.87713
593402,119.17751
593403,119.00794
593404,119.19663
593405,118.94023
593406,119.164
593407,118.627914
593408,119.361664
593409,118.975945
593410,123.19749
593411,120.112274
593412,119.06369
593413,119.392494
593414,118.77263
593415,119.10609
593416,118.52647
593417,118.38619
593418,118.84244
593419,119.02109
593420,118.56684
593421,119.31075
593422,119.469376
593423,119.315865
593424,119.30032
593425,118.86532
593426,119.04459
593427,118.612946
593428,118.96692
593429,119.18425
593430,118.80688
593431,118.78197
593432,119.13885
593433,119.07558
593434,119.22154
593435,119.761696
593436,119.49503
593437,118.847206
593438,119.437805
593439,119.30414
593440,118.778114
593441,118.87377
593442,119.24658
593443,119.05323
593444,118.71761
593445,118.87621
593446,119.226036
593447,118.70581
593448,118.94775
593449,118.86423
593450,119.145134
593451,117.97237
593452,119.34914
593453,118.219955
593454,118.87199
593455,118.71861
593456,119.34004
593457,119.03459
593458,118.71425
593459,118.66247
593460,118.74824
593461,119.46052
593462,118.53665
593463,118.88034
593464,118.801926
593465,118.96129
593466,119.409515
593467,119.152725
593468,118.9838
593469,118.64825
593470,119.22911
593471,119.39786
593472,118.79912
593473,119.28068
593474,119.39317
593475,119.41142
593476,122.291595
593477,119.39523
593478,119.36134
593479,118.938286
593480,121.049805
593481,119.250656
593482,118.98377
593483,118.93207
593484,118.96953
593485,118.56808
593486,118.20416
593487,119.102715
593488,119.2084
593489,118.95894
593490,119.21654
593491,118.78994
593492,119.581154
593493,118.73345
593494,118.98016
593495,119.087776
593496,118.45776
593497,118.76584
593498,119.27348
593499,119.3096
593500,118.67822
593501,118.86821
593502,118.90887
593503,118.80057
593504,118.84828
593505,119.10251
593506,118.55869
593507,119.19489
593508,119.265396
593509,118.803055
593510,119.10912
593511,119.359
593512,118.96576
593513,118.95802
593514,119.29607
593515,119.01
593516,118.38646
593517,119.24022
593518,118.95005
593519,118.50309
593520,119.268814
593521,118.76384
593522,118.55674
593523,119.06412
593524,119.30408
593525,118.30174
593526,119.1838
593527,118.485344
593528,118.88901
593529,118.910515
593530,118.88506
593531,123.99958
593532,118.891174
593533,118.529305
593534,119.40619
593535,118.87791
593536,118.78046
593537,118.71954
593538,119.394325
593539,118.92101
593540,118.80339
593541,119.36179
593542,118.85933
593543,123.682076
593544,118.721725
593545,118.81684
593546,119.2268
593547,119.33773
593548,119.49772
593549,118.93945
593550,119.17986
593551,118.279785
593552,118.79397
593553,119.108025
593554,119.12218
593555,119.218445
593556,119.38656
593557,119.53494
593558,118.91803
593559,120.35275
593560,118.789764
593561,118.73816
593562,119.26606
593563,119.09642
593564,118.772644
593565,118.45342
593566,118.6495
593567,118.54655
593568,119.063034
593569,118.651054
593570,118.72159
593571,119.248634
593572,118.87837
593573,119.41303
593574,118.53624
593575,119.133736
593576,118.29125
593577,119.110664
593578,118.55057
593579,118.90856
593580,119.013535
593581,118.73493
593582,118.44482
593583,118.98573
593584,118.778595
593585,118.926956
593586,118.893845
593587,118.66158
593588,119.30889
593589,118.86645
593590,119.45886
593591,118.79141
593592,118.59787
593593,119.35599
593594,118.93209
593595,118.815834
593596,119.06443
593597,118.843155
593598,119.23038
593599,118.74065
593600,119.18477
593601,118.986855
593602,120.284035
593603,119.27279
593604,118.8016
593605,119.061295
593606,119.375984
593607,119.049644
593608,119.33142
593609,118.69872
593610,118.915565
593611,118.832565
593612,118.99902
593613,119.1262
593614,118.594444
593615,119.24488
593616,119.02151
593617,119.29601
593618,119.02688
593619,119.46513
593620,119.070175
593621,118.5512
593622,119.06856
593623,118.786156
593624,119.490616
593625,118.658966
593626,118.502174
593627,119.267166
593628,119.2364
593629,119.168465
593630,119.13191
593631,118.70207
593632,118.91863
593633,118.29624
593634,119.06327
593635,119.01746
593636,119.212296
593637,119.21255
593638,118.73947
593639,119.22519
593640,119.14951
593641,119.24935
593642,118.52121
593643,119.21379
593644,119.03271
593645,118.31361
593646,119.20469
593647,118.718346
593648,119.45862
593649,118.97993
593650,117.80545
593651,118.892365
593652,119.099785
593653,119.28642
593654,118.795715
593655,118.83789
593656,118.85316
593657,118.77395
593658,118.07855
593659,118.83755
593660,117.89253
593661,119.3274
593662,118.95873
593663,119.329994
593664,119.480804
593665,119.37494
593666,118.85027
593667,118.97162
593668,119.039314
593669,119.04304
593670,119.323166
593671,117.9949
593672,123.64889
593673,119.274734
593674,119.12638
593675,118.94045
593676,118.4921
593677,119.005394
593678,118.881676
593679,118.611435
593680,119.270164
593681,119.21111
593682,118.21712
593683,118.69938
593684,118.73026
593685,118.8392
593686,118.647064
593687,118.4221
593688,118.79641
593689,121.17572
593690,119.12318
593691,118.948555
593692,121.40829
593693,118.950775
593694,118.70411
593695,119.00388
593696,118.80655
593697,118.99753
593698,118.784096
593699,119.26003
593700,119.27902
593701,119.06824
593702,119.260635
593703,118.95272
593704,118.8716
593705,118.6779
593706,118.80784
593707,118.92441
593708,118.93741
593709,118.504196
593710,118.68496
593711,119.01337
593712,118.61011
593713,118.96179
593714,118.81036
593715,119.190384
593716,118.968315
593717,118.802734
593718,119.014885
593719,118.84004
593720,118.599976
593721,119.18494
593722,118.60499
593723,118.81717
593724,118.55921
593725,119.25898
593726,122.10413
593727,118.38598
593728,119.07016
593729,119.18452
593730,118.99644
593731,119.234024
593732,118.527756
593733,118.96648
593734,118.77552
593735,119.26533
593736,118.71071
593737,118.847336
593738,119.17146
593739,119.32659
593740,119.252625
593741,118.65236
593742,118.576004
593743,119.20572
593744,118.59412
593745,118.50895
593746,118.403824
593747,119.20517
593748,119.00702
593749,119.1159
593750,119.09761
593751,119.219376
593752,119.38745
593753,119.27892
593754,118.885635
593755,118.84928
593756,119.239075
593757,119.154236
593758,118.77831
593759,119.08376
593760,119.56376
593761,119.22275
593762,119.03871
593763,119.08821
593764,119.23747
593765,121.45355
593766,118.63338
593767,119.20868
593768,119.11103
593769,118.66088
593770,119.36892
593771,118.63441
593772,118.56361
593773,119.30576
593774,118.94091
593775,121.9151
593776,119.018005
593777,118.752106
593778,118.541115
593779,119.45519
593780,118.43983
593781,119.21298
593782,118.8955
593783,119.05614
593784,118.97446
593785,118.84275
593786,118.7821
593787,118.40848
593788,118.69724
593789,118.81624
593790,119.29632
593791,118.94959
593792,118.56329
593793,119.06466
593794,119.26985
593795,119.23305
593796,118.91982
593797,118.90408
593798,118.8508
593799,118.80435
593800,119.09053
593801,119.36579
593802,118.71263
593803,118.537
593804,119.09458
593805,118.89735
593806,118.91114
593807,118.55547
593808,119.38662
593809,118.826355
593810,119.40927
593811,118.74785
593812,119.34615
593813,118.59094
593814,118.51308
593815,118.99031
593816,118.99552
593817,119.01001
593818,118.5219
593819,118.69842
593820,118.881905
593821,118.98693
593822,119.424835
593823,118.725525
593824,119.13994
593825,119.23562
593826,119.3002
593827,118.87278
593828,119.66412
593829,118.85543
593830,118.89024
593831,118.74905
593832,119.16455
593833,119.33574
593834,119.50351
593835,118.95115
593836,119.03393
593837,119.18488
593838,118.6916
593839,118.84192
593840,118.62502
593841,118.34059
593842,121.302444
593843,118.75969
593844,118.971954
593845,118.55245
593846,119.19657
593847,119.12595
593848,118.614075
593849,118.7035
593850,119.0086
593851,119.11818
593852,119.1023
593853,119.09419
593854,119.29863
593855,118.88477
593856,118.558945
593857,123.170456
593858,118.51643
593859,118.85529
593860,119.16424
593861,119.19153
593862,118.70112
593863,119.17551
593864,119.05295
593865,118.902985
593866,119.09949
593867,119.00007
593868,119.15356
593869,119.1321
593870,118.879776
593871,118.91557
593872,119.129745
593873,119.1234
593874,118.7662
593875,118.866295
593876,119.02899
593877,119.025276
593878,118.57556
593879,118.61417
593880,118.98277
593881,118.52853
593882,118.040504
593883,123.434044
593884,118.974335
593885,118.987785
593886,119.28165
593887,121.250374
593888,119.19372
593889,119.21619
593890,119.00427
593891,118.98751
593892,118.82272
593893,120.30206
593894,118.53194
593895,119.156685
